City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
393,arraial do cabo,-22.9661,-42.0278,74.46,92,100,4.03,BR,2023-02-08 05:27:49
394,san quintin,30.4833,-115.95,57.61,50,0,1.97,MX,2023-02-08 05:27:49
395,kasese,0.1833,30.0833,72.0,51,58,2.37,UG,2023-02-08 05:27:50
396,boundiali,9.5217,-6.4869,75.88,59,57,3.11,CI,2023-02-08 05:27:50
397,shellbrook,53.2168,-106.4011,15.03,94,68,4.38,CA,2023-02-08 05:27:50
398,pokhara,28.2333,83.9833,67.6,37,33,5.75,NP,2023-02-08 05:27:50
399,guarapari,-20.6667,-40.4975,77.9,94,100,2.3,BR,2023-02-08 05:27:51
400,mayachnyy,52.6839,55.685,-5.01,100,82,7.02,RU,2023-02-08 05:27:51
401,havoysund,70.9963,24.6622,34.03,59,55,26.15,NO,2023-02-08 05:27:51
402,bialystok,53.1333,23.15,29.97,81,92,1.01,PL,2023-02-08 05:24:25
403,tautira,-17.7333,-149.15,80.22,62,6,5.5,PF,2023-02-08 05:27:52
404,juneau,58.3019,-134.4197,34.21,100,75,4.61,US,2023-02-08 05:26:38
405,khandbari,27.3747,87.2039,65.88,40,20,4.32,NP,2023-02-08 05:27:52
406,shaowu,27.3409,117.4831,58.05,99,100,0.74,CN,2023-02-08 05:27:52
407,tura,25.5198,90.2201,76.19,30,82,3.27,IN,2023-02-08 05:27:52
408,bulancak,40.9372,38.2291,37.22,60,75,10.36,TR,2023-02-08 05:27:53
409,huarmey,-10.0681,-78.1522,72.14,83,11,5.28,PE,2023-02-08 05:27:53
410,geraldton,-28.7667,114.6,88.21,45,0,17.27,AU,2023-02-08 05:27:53
411,ixtapa,20.7,-105.2,69.22,94,0,0.0,MX,2023-02-08 05:27:54
412,makakilo city,21.3469,-158.0858,73.72,73,20,13.8,US,2023-02-08 05:27:54
413,pacifica,37.6138,-122.4869,53.53,82,20,5.75,US,2023-02-08 05:27:54
414,aviles,43.5547,-5.9248,39.92,85,0,5.75,ES,2023-02-08 05:27:54
415,tahoua,14.8888,5.2692,67.98,22,98,4.61,NE,2023-02-08 05:27:55
416,muscat,23.6139,58.5922,75.22,47,44,4.56,OM,2023-02-08 05:25:20
417,fort nelson,58.8053,-122.7002,9.99,85,0,2.3,CA,2023-02-08 05:27:55
418,chuy,-33.6971,-53.4616,68.16,86,12,6.11,UY,2023-02-08 05:27:55
419,cartagena del chaira,1.3349,-74.8429,77.25,64,68,1.34,CO,2023-02-08 05:26:57
420,pisco,-13.7,-76.2167,73.45,83,0,6.91,PE,2023-02-08 05:25:55
421,cotonou,6.3654,2.4183,80.58,83,40,8.05,BJ,2023-02-08 05:24:07
422,petauke,-14.2426,31.3253,64.24,98,99,5.93,ZM,2023-02-08 05:27:56
423,meulaboh,4.1363,96.1285,84.69,64,70,3.49,ID,2023-02-08 05:27:56
424,khuzdar,27.7384,66.6434,61.95,21,0,4.07,PK,2023-02-08 05:27:56
425,ambilobe,-13.2,49.05,75.9,90,100,1.7,MG,2023-02-08 05:27:57
426,tarakan,3.3,117.6333,80.1,78,75,3.44,ID,2023-02-08 05:27:57
427,severnyy,50.677,36.5532,8.64,84,40,7.0,RU,2023-02-08 05:27:57
428,ust-omchug,61.15,149.6333,-25.98,93,57,4.29,RU,2023-02-08 05:27:58
429,dicabisagan,17.0818,122.4157,76.42,84,96,8.66,PH,2023-02-08 05:27:58
430,palmer,42.1584,-72.3287,36.01,84,40,9.22,US,2023-02-08 05:27:58
431,bondo,3.8146,23.6866,64.53,35,39,2.91,CD,2023-02-08 05:27:58
432,jijiga,9.35,42.8,64.29,52,4,8.75,ET,2023-02-08 05:27:59
433,port moresby,-9.4431,147.1797,76.42,94,100,6.91,PG,2023-02-08 05:27:59
434,matadi,-5.8167,13.45,75.51,95,77,2.66,CD,2023-02-08 05:27:59
435,lithakia,37.7167,20.8333,27.77,59,95,6.87,GR,2023-02-08 05:28:00
436,bayan,46.0833,127.4,15.19,81,100,6.55,CN,2023-02-08 05:28:00
437,nassogne,50.1285,5.3427,30.33,47,73,4.92,BE,2023-02-08 05:28:00
438,kropotkin,45.4375,40.5756,20.48,93,100,14.36,RU,2023-02-08 05:28:01
439,sinnamary,5.3833,-52.95,75.06,91,76,9.66,GF,2023-02-08 05:28:01
440,smithers,54.7804,-127.1743,26.92,93,100,5.75,CA,2023-02-08 05:23:12
441,luena,-11.7833,19.9167,60.82,96,100,2.33,AO,2023-02-08 05:28:01
442,chandler,33.3062,-111.8412,56.88,36,0,5.75,US,2023-02-08 05:26:05
443,fowa,8.9167,6.4,73.38,22,58,1.19,NG,2023-02-08 05:28:02
444,marystown,47.1666,-55.1483,26.01,75,100,22.66,CA,2023-02-08 05:28:02
445,stralsund,54.3091,13.0818,27.01,58,63,7.67,DE,2023-02-08 05:28:02
446,atasu,48.6814,71.6433,9.16,91,100,6.29,KZ,2023-02-08 05:28:03
447,benito juarez,19.385,-99.165,62.01,49,0,5.75,MX,2023-02-08 05:27:51
448,portland,45.5234,-122.6762,45.19,90,20,4.61,US,2023-02-08 05:24:50
449,lorengau,-2.0226,147.2712,78.87,90,100,18.05,PG,2023-02-08 05:28:03
450,nantucket,41.2835,-70.0995,37.51,87,100,13.8,US,2023-02-08 05:26:55
451,antofagasta,-23.65,-70.4,69.08,83,88,4.59,CL,2023-02-08 05:25:11
452,praia,14.9215,-23.5087,66.74,63,75,23.02,CV,2023-02-08 05:28:04
453,mlonggo,-6.5333,110.7,78.71,88,100,5.99,ID,2023-02-08 05:28:04
454,arlit,18.7369,7.3853,69.37,16,99,5.64,NE,2023-02-08 05:28:04
455,ibiracu,-19.8319,-40.3697,76.41,97,97,1.3,BR,2023-02-08 05:28:04
456,la asuncion,11.0333,-63.8628,74.35,88,79,11.34,VE,2023-02-08 05:28:05
457,abha,18.2164,42.5053,55.65,72,0,0.0,SA,2023-02-08 05:28:05
458,laibin,23.7,109.2667,57.29,92,100,4.88,CN,2023-02-08 05:28:06
459,mazara del vallo,37.6641,12.588,42.93,88,100,19.15,IT,2023-02-08 05:28:06
460,yanji,42.9075,129.5078,26.8,48,18,14.41,CN,2023-02-08 05:28:06
461,envira,-7.3,-70.2167,70.88,99,87,0.85,BR,2023-02-08 05:28:06
462,jiaozuo,35.2397,113.2331,50.16,33,100,14.47,CN,2023-02-08 05:28:07
463,oussouye,12.485,-16.5469,68.09,44,58,7.36,SN,2023-02-08 05:28:07
464,freeport,40.6576,-73.5832,41.36,90,100,5.75,US,2023-02-08 05:28:07
465,beringovskiy,63.05,179.3167,-21.89,96,68,7.43,RU,2023-02-08 05:28:08
466,puerto escondido,15.85,-97.0667,76.32,68,1,5.41,MX,2023-02-08 05:28:08
467,ambovombe,-25.1667,46.0833,76.21,71,100,4.16,MG,2023-02-08 05:28:08
468,angoram,-4.0625,144.0661,82.36,85,99,6.62,PG,2023-02-08 05:28:08
469,lazaro cardenas,17.9583,-102.2,72.68,85,0,3.65,MX,2023-02-08 05:28:09
470,nome,64.5011,-165.4064,-10.84,84,0,3.44,US,2023-02-08 05:28:09
471,sao jose da coroa grande,-8.8978,-35.1478,76.03,75,96,4.85,BR,2023-02-08 05:28:09
472,belaya gora,68.5333,146.4167,-43.82,99,75,3.24,RU,2023-02-08 05:28:10
473,capao da canoa,-29.7456,-50.0097,73.49,85,1,9.82,BR,2023-02-08 05:28:10
474,krasnoselkup,65.7,82.4667,-20.69,100,98,5.08,RU,2023-02-08 05:28:10
475,salinas,36.6777,-121.6555,51.8,85,0,9.22,US,2023-02-08 05:23:33
476,simi valley,34.2695,-118.7815,62.65,37,63,1.99,US,2023-02-08 05:23:53
477,nakamura,32.9833,132.9333,57.34,43,18,10.4,JP,2023-02-08 05:28:11
478,cochrane,51.1834,-114.4687,37.67,51,100,6.91,CA,2023-02-08 05:24:52
479,trairi,-3.2778,-39.2689,77.0,81,100,7.58,BR,2023-02-08 05:27:09
480,axim,4.8699,-2.2405,77.04,87,99,4.03,GH,2023-02-08 05:28:11
481,vaitape,-16.5167,-151.75,80.87,72,24,11.41,PF,2023-02-08 05:28:11
482,dolinsk,47.35,142.8,17.8,81,99,6.33,RU,2023-02-08 05:28:12
483,hanko,59.8333,22.95,36.05,96,100,21.99,FI,2023-02-08 05:28:12
484,utete,-7.986,38.758,77.22,91,100,1.21,TZ,2023-02-08 05:28:12
485,bermeo,43.4209,-2.7215,41.23,82,14,5.06,ES,2023-02-08 05:28:12
486,rio grande,-32.035,-52.0986,73.89,73,1,14.45,BR,2023-02-08 05:28:13
487,havelock,34.8791,-76.9013,55.92,80,0,5.75,US,2023-02-08 05:28:13
488,atambua,-9.1061,124.8925,81.61,73,60,5.66,ID,2023-02-08 05:28:13
489,ossora,59.2353,163.0719,-9.63,87,91,5.99,RU,2023-02-08 05:28:13
490,molochnoye,59.2917,39.6787,19.0,92,97,11.32,RU,2023-02-08 05:28:14
491,padang,-0.9492,100.3543,86.05,59,91,4.92,ID,2023-02-08 05:28:14
492,arona,28.0996,-16.681,54.12,69,75,3.44,ES,2023-02-08 05:28:14
493,iwanai,42.9744,140.5089,28.42,72,100,9.19,JP,2023-02-08 05:28:15
494,ahvaz,31.3203,48.6693,53.55,76,0,2.3,IR,2023-02-08 05:28:15
495,poum,-20.2333,164.0167,80.29,85,100,22.01,NC,2023-02-08 05:28:15
496,coleraine,55.1333,-6.6667,41.54,91,27,14.23,GB,2023-02-08 05:28:16
497,salina,38.8403,-97.6114,33.93,64,0,0.0,US,2023-02-08 05:27:30
498,konevo,62.1215,39.3192,26.69,94,100,9.06,RU,2023-02-08 05:28:16
499,champerico,14.3,-91.9167,77.27,71,5,3.27,GT,2023-02-08 05:28:16
500,dodoma,-6.1722,35.7395,71.51,83,75,9.22,TZ,2023-02-08 05:28:16
501,kanye,-24.9667,25.3327,62.94,86,100,3.67,BW,2023-02-08 05:28:17
502,broome,42.2506,-75.833,38.86,79,100,6.91,US,2023-02-08 05:28:17
503,burnie,-41.0667,145.9167,63.95,82,97,8.12,AU,2023-02-08 05:28:17
504,forio,40.7342,13.8646,43.43,64,2,11.99,IT,2023-02-08 05:28:18
505,sangar,63.9242,127.4739,-33.95,93,100,3.2,RU,2023-02-08 05:28:18
506,surt,31.2089,16.5887,53.15,68,97,15.39,LY,2023-02-08 05:28:18
507,pueblo nuevo,23.3833,-105.3833,43.56,60,2,5.91,MX,2023-02-08 05:28:18
508,virden,39.5009,-89.7679,40.62,81,100,4.0,US,2023-02-08 05:28:19
509,ballina,-28.8667,153.5667,82.02,64,86,10.45,AU,2023-02-08 05:28:19
510,gashua,12.871,11.0482,64.2,24,97,9.57,NG,2023-02-08 05:28:19
511,llangefni,53.2556,-4.3106,42.66,84,75,17.27,GB,2023-02-08 05:28:20
512,akhtubinsk,48.2795,46.1722,15.78,77,48,20.4,RU,2023-02-08 05:28:20
513,rio verde de mato grosso,-18.9181,-54.8442,70.0,92,100,2.98,BR,2023-02-08 05:28:20
514,belozerskoye,55.8214,65.5842,-10.8,100,100,2.86,RU,2023-02-08 05:28:20
515,san patricio,28.017,-97.5169,71.69,93,94,10.09,US,2023-02-08 05:28:21
516,yinchuan,38.4681,106.2731,32.81,48,100,3.74,CN,2023-02-08 05:28:21
517,bangkalan,-7.0455,112.7351,85.95,80,100,10.09,ID,2023-02-08 05:28:21
518,timmins,48.4669,-81.3331,17.42,79,100,11.5,CA,2023-02-08 05:27:45
519,gawan,28.4333,78.35,66.2,34,0,10.49,IN,2023-02-08 05:28:22
520,camalu,30.85,-116.0667,56.91,48,0,0.87,MX,2023-02-08 05:28:22
521,turayf,31.6725,38.6637,37.65,87,75,6.91,SA,2023-02-08 05:28:22
522,suicheng,33.8963,117.9331,53.02,47,100,13.42,CN,2023-02-08 05:28:22
523,sarana,56.4773,57.7259,0.86,99,73,3.38,RU,2023-02-08 05:28:23
524,mujiayingzi,42.1167,118.7833,31.1,17,26,6.51,CN,2023-02-08 05:28:23
525,porto novo,6.4965,2.6036,80.42,86,97,3.56,BJ,2023-02-08 05:28:23
526,hamilton,39.1834,-84.5333,50.72,84,100,5.75,US,2023-02-08 05:26:52
527,yiyang,28.5892,112.3283,48.67,89,100,5.7,CN,2023-02-08 05:28:24
528,markova,48.6758,24.4138,13.95,99,100,1.77,UA,2023-02-08 05:28:24
529,esna,25.2934,32.554,48.22,48,98,6.42,EG,2023-02-08 05:28:24
530,jizan,17.3333,42.6667,77.94,73,5,4.99,SA,2023-02-08 05:28:25
531,palmerston,-12.486,130.9833,92.03,65,100,14.97,AU,2023-02-08 05:28:25
532,le vauclin,14.5452,-60.8388,77.05,83,20,11.5,MQ,2023-02-08 05:28:25
533,nizwa,22.9333,57.5333,73.27,36,38,2.68,OM,2023-02-08 05:28:25
534,anadyr,64.75,177.4833,-26.9,75,0,8.95,RU,2023-02-08 05:28:26
535,ware,51.8126,-0.0283,37.04,97,100,1.14,GB,2023-02-08 05:28:26
536,yumen,40.2833,97.2,35.17,37,28,19.24,CN,2023-02-08 05:28:26
537,srednekolymsk,67.45,153.6833,-27.09,97,100,5.35,RU,2023-02-08 05:28:27
538,honningsvag,70.9821,25.9704,33.55,64,73,27.63,NO,2023-02-08 05:28:27
539,skjervoy,70.0311,20.9714,39.2,66,57,20.36,NO,2023-02-08 05:28:27
540,lima,-12.0432,-77.0282,75.9,80,0,9.22,PE,2023-02-08 05:24:00
541,flinders,-34.5833,150.8552,72.18,90,100,3.0,AU,2023-02-08 05:28:28
542,polovinnoye,54.7914,65.9864,-8.59,100,99,4.85,RU,2023-02-08 05:28:28
543,pedra branca,-5.4542,-39.7172,66.61,60,99,3.65,BR,2023-02-08 05:28:28
544,ahuimanu,21.4447,-157.8378,74.91,81,20,13.8,US,2023-02-08 05:28:28
545,comodoro rivadavia,-45.8667,-67.5,62.46,42,0,8.05,AR,2023-02-08 05:28:29
546,aksay,47.26,39.87,23.25,78,55,15.01,RU,2023-02-08 05:28:29
547,pringsewu,-5.3582,104.9744,89.28,55,94,2.73,ID,2023-02-08 05:28:29
548,egvekinot,66.3167,-179.1667,-22.61,88,89,8.79,RU,2023-02-08 05:28:29
549,lahaina,20.8783,-156.6825,75.81,88,21,13.06,US,2023-02-08 05:28:30
550,north bend,43.4065,-124.2243,45.91,100,100,5.75,US,2023-02-08 05:28:30
551,houma,29.5958,-90.7195,66.99,93,75,4.61,US,2023-02-08 05:28:30
552,marsh harbour,26.5412,-77.0636,71.58,63,0,17.56,BS,2023-02-08 05:28:31
553,vao,-22.6667,167.4833,80.26,71,43,13.47,NC,2023-02-08 05:28:31
554,opuwo,-18.0607,13.84,63.28,60,99,3.44,NA,2023-02-08 05:28:31
555,waddan,29.1614,16.139,48.7,59,97,18.01,LY,2023-02-08 05:28:31
556,altagracia de orituco,9.8601,-66.3814,69.49,91,65,5.1,VE,2023-02-08 05:28:32
557,roma,43.2128,-75.4557,41.83,84,99,1.01,US,2023-02-08 05:28:32
558,port hedland,-20.3167,118.5667,95.05,46,45,14.97,AU,2023-02-08 05:28:32
559,pimentel,-6.8367,-79.9342,75.49,73,0,14.97,PE,2023-02-08 05:28:32
560,gat,31.61,34.7642,52.48,100,47,13.73,IL,2023-02-08 05:24:04
561,zhezkazgan,47.8043,67.7144,10.38,92,100,11.18,KZ,2023-02-08 05:28:33
562,baijiantan,45.6333,85.1833,17.64,88,68,3.02,CN,2023-02-08 05:28:33
563,deputatskiy,69.3,139.9,-43.31,98,50,3.76,RU,2023-02-08 05:28:33
564,vallenar,-28.5708,-70.7581,71.42,58,38,2.89,CL,2023-02-08 05:28:34
565,paamiut,61.994,-49.6678,4.26,77,90,12.5,GL,2023-02-08 05:27:35
566,great falls,47.5002,-111.3008,42.67,58,0,21.85,US,2023-02-08 05:24:54
567,hami,42.8,93.45,35.08,79,100,4.36,CN,2023-02-08 05:28:34
568,tahe,52.3333,124.7333,7.9,55,84,7.81,CN,2023-02-08 05:28:34
569,oloron-sainte-marie,43.1944,-0.6107,36.97,90,9,3.2,FR,2023-02-08 05:28:35
570,aykhal,66.0,111.5,-29.29,99,49,1.72,RU,2023-02-08 05:28:35
571,kongolo,-5.3833,27.0,68.83,97,100,1.83,CD,2023-02-08 05:28:35
572,avera,33.194,-82.5271,47.71,67,57,5.7,US,2023-02-08 05:28:35
573,slobodskoy,58.7322,50.1772,12.78,94,100,9.91,RU,2023-02-08 05:28:36
574,tabas,33.5959,56.9244,58.59,52,7,8.52,IR,2023-02-08 05:28:36
575,karonga,-9.9333,33.9333,74.41,76,93,4.81,MW,2023-02-08 05:28:36
576,kudahuvadhoo,2.6708,72.8944,80.53,71,36,7.23,MV,2023-02-08 05:28:37
577,astoria,46.1879,-123.8313,47.86,82,20,6.91,US,2023-02-08 05:28:37
578,kamenka,51.3223,42.7678,6.3,94,6,9.33,RU,2023-02-08 05:28:37
579,brewster,41.3973,-73.6171,38.19,92,20,4.61,US,2023-02-08 05:28:37
580,nara,34.6851,135.8049,54.72,38,62,11.83,JP,2023-02-08 05:28:38
581,sile,41.1754,29.6133,38.57,66,91,5.99,TR,2023-02-08 05:28:38
582,sivas,39.7916,37.0019,12.83,92,100,8.05,TR,2023-02-08 05:28:38
583,nove mesto pod smrkem,50.9249,15.2294,18.99,82,3,2.08,CZ,2023-02-08 05:28:39
584,camana,-16.6228,-72.7111,74.91,85,75,7.56,PE,2023-02-08 05:28:39
585,biak,-0.9131,122.8766,78.89,76,100,7.2,ID,2023-02-08 05:28:39
586,mlimba,-8.8,35.8167,72.41,96,100,1.25,TZ,2023-02-08 05:28:39
587,takoradi,4.8845,-1.7554,77.49,87,96,4.79,GH,2023-02-08 05:28:40
588,iracoubo,5.4802,-53.2011,75.16,91,74,9.98,GF,2023-02-08 05:28:40
589,mehamn,71.0357,27.8492,31.95,64,0,29.93,NO,2023-02-08 05:28:40
590,zarand,30.8127,56.564,52.52,48,100,12.86,IR,2023-02-08 05:28:41
